"lakeid","year4","sampledate","transect","depth","rep","spname","rake_rating","flag"
"FI",1995,"1995-07-06",6,1.5,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,1.5,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,1.5,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,1.5,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,2,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,2,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,2,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,2,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,2.5,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,2.5,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,2.5,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,2.5,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,3,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,3,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,3,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,3,4,"MYRIOPHYLLUM SPICATUM",2,
"FI",1995,"1995-07-06",6,3.5,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,3.5,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,3.5,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,3.5,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,4,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,4,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,4,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,4,4,"MYRIOPHYLLUM SPICATUM",2,
"FI",1995,"1995-07-06",6,4.5,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,4.5,2,"MYRIOPHYLLUM SPICATUM",2,
"FI",1995,"1995-07-06",6,4.5,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,4.5,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-06",6,1,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,1,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,1,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,1,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,1.5,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,1.5,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,1.5,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,1.5,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,2,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,2,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,2,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,2,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,2.5,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,2.5,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,2.5,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,2.5,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,3,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,3.5,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,3.5,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,4,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,4,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,4,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,4.5,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-06",6,3,2,"POTAMOGETON CRISPUS",1,
"FI",1995,"1995-07-06",6,4.5,3,"POTAMOGETON CRISPUS",1,
"FI",1995,"1995-07-06",6,2,3,"ELODEA CANADENSIS",1,
"FI",1995,"1995-07-06",6,2.5,1,"ELODEA CANADENSIS",1,
"FI",1995,"1995-07-06",6,2.5,2,"ELODEA CANADENSIS",1,
"FI",1995,"1995-07-06",6,2.5,4,"ELODEA CANADENSIS",1,
"FI",1995,"1995-07-06",6,4,3,"ELODEA CANADENSIS",1,
"FI",1995,"1995-07-06",6,4.5,1,"ELODEA CANADENSIS",1,
"FI",1995,"1995-07-06",6,1,1,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-06",6,1,2,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-06",6,1,3,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-06",6,1.5,1,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-06",6,1.5,2,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-06",6,2,1,"POLYGONUM AMPHIBIUM",1,
"FI",1995,"1995-07-06",6,2,2,"POLYGONUM AMPHIBIUM",1,
"FI",1995,"1995-07-06",6,2,3,"POLYGONUM AMPHIBIUM",1,
"FI",1995,"1995-07-11",6,1,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,1,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,1,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,1,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,1.5,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,1.5,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,1.5,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,2,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,2,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,2,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,2,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,2.5,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,2.5,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,2.5,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,2.5,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,3,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,3,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,3,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,3,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,3.5,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,3.5,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,3.5,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,3.5,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,4,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",6,1,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,1,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,1,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,1,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,1.5,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,1.5,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,1.5,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,2,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,2,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,2,3,"MYRIOPHYLLUM SPICATUM",2,
"FI",1995,"1995-07-11",6,2,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,2.5,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,2.5,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,2.5,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,2.5,4,"MYRIOPHYLLUM SPICATUM",2,
"FI",1995,"1995-07-11",6,3,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,3,2,"MYRIOPHYLLUM SPICATUM",2,
"FI",1995,"1995-07-11",6,3,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,3,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,3.5,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,3.5,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,3.5,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,3.5,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,4,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",6,1,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,1,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,1,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,1,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,1.5,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,1.5,2,"CERATOPHYLLUM DEMERSUM",2,
"FI",1995,"1995-07-11",6,1.5,3,"CERATOPHYLLUM DEMERSUM",2,
"FI",1995,"1995-07-11",6,1.5,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,2,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,2,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,2,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,2,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,2.5,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,2.5,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,2.5,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,2.5,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,3,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,3,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,3.5,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,3.5,2,"CERATOPHYLLUM DEMERSUM",2,
"FI",1995,"1995-07-11",6,3.5,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,4,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,4,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",6,2.5,1,"POTAMOGETON CRISPUS",1,
"FI",1995,"1995-07-11",6,4,1,"POTAMOGETON CRISPUS",1,
"FI",1995,"1995-07-11",6,2,2,"ELODEA CANADENSIS",1,
"FI",1995,"1995-07-11",6,2,3,"ELODEA CANADENSIS",1,
"FI",1995,"1995-07-11",6,2,4,"ELODEA CANADENSIS",1,
"FI",1995,"1995-07-11",6,2.5,1,"ELODEA CANADENSIS",1,
"FI",1995,"1995-07-11",6,2.5,4,"ELODEA CANADENSIS",1,
"FI",1995,"1995-07-11",6,1.5,4,"NUPHAR VARIEGATA",1,
"FI",1995,"1995-07-11",6,1,1,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-11",6,1,2,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-11",6,1,3,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-11",6,1,4,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-11",6,1.5,1,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-11",6,1.5,2,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-11",6,1.5,3,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-11",6,1.5,3,"BRASENIA SCHREBERI",1,
"FI",1995,"1995-07-11",7,1,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,1,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,1.5,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,1.5,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,1.5,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,2,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,2,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,2,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,2.5,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,2.5,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,2.5,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,2.5,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,3,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,3,2,"MYRIOPHYLLUM SPICATUM",2,
"FI",1995,"1995-07-11",7,3,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,3,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,3.5,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,3.5,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,3.5,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,1,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,1,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,1,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,1,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,1.5,1,"CERATOPHYLLUM DEMERSUM",2,
"FI",1995,"1995-07-11",7,1.5,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,1.5,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,1.5,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,2,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,2,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,2,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,2,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,2.5,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,2.5,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,2.5,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,2.5,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,3,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,3,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,3.5,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,3.5,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,3.5,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,3.5,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",7,1,1,"POTAMOGETON ZOSTERIFORMIS",1,
"FI",1995,"1995-07-11",7,2,1,"ELODEA CANADENSIS",1,
"FI",1995,"1995-07-11",7,2.5,1,"ELODEA CANADENSIS",1,
"FI",1995,"1995-07-11",7,2.5,2,"ELODEA CANADENSIS",1,
"FI",1995,"1995-07-11",7,2.5,4,"ELODEA CANADENSIS",1,
"FI",1995,"1995-07-11",7,1,3,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-11",7,1,4,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-11",7,1.5,1,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-11",7,1.5,2,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-11",7,1.5,4,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-11",7,1,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,1,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,1,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,1,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,1.5,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,1.5,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,1.5,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,1.5,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,2,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,2,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,2,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,2.5,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,2.5,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,2.5,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,2.5,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,3,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,3,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,3,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,3,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,3.5,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,3.5,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,3.5,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",7,1,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",7,1,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,1,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,1,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,1,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,1,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,1.5,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,1.5,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,1.5,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,1.5,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,2,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,2,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,2,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,2,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,2.5,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,3,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,3,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,3,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,3,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,3.5,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,3.5,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-11",8,1,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,1,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,1,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,1,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,1.5,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,1.5,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,1.5,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,1.5,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,2,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,2,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,2,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,2,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,3,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,3,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,3,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,3,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,3.5,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,3.5,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,4,3,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,4,4,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-11",8,1,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",8,1,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",8,1,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",8,1,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",8,1.5,1,"CERATOPHYLLUM DEMERSUM",2,
"FI",1995,"1995-07-11",8,1.5,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",8,1.5,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",8,1.5,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",8,3.5,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",8,3.5,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",8,3.5,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",8,3.5,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",8,4,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",8,4,2,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",8,4,3,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",8,4.5,1,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",8,4.5,4,"CERATOPHYLLUM DEMERSUM",1,
"FI",1995,"1995-07-11",8,3.5,2,"POTAMOGETON CRISPUS",1,
"FI",1995,"1995-07-11",8,4,1,"POTAMOGETON CRISPUS",1,
"FI",1995,"1995-07-11",8,4,3,"POTAMOGETON CRISPUS",1,
"FI",1995,"1995-07-11",8,2,1,"NUPHAR VARIEGATA",1,
"FI",1995,"1995-07-11",8,1,1,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-11",8,1,2,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-11",8,1,3,"NYMPHAEA ODORATA SSP. TUBEROSA",1,
"FI",1995,"1995-07-14",9,1,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,1,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,1,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,1,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,1.5,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,1.5,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,1.5,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,1.5,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,2,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,2,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,2,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,2,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,2.5,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,2.5,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,2.5,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,3,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,3,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,3,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,3,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,3.5,1,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,3.5,2,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,3.5,3,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,3.5,4,"FILAMENTOUS ALGAE",1,
"FI",1995,"1995-07-14",9,1,1,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-14",9,1,2,"MYRIOPHYLLUM SPICATUM",1,
"FI",1995,"1995-07-14",9,1,3,"MYRIOPHYLLUM SPICATUM",1,
