"lakeid","year4","sampledate","transect","depth","rep","rake_rating","fil_algae_wt","plant_wt_hand","flag"
"FI",1996,"1996-07-10",5,4,2,2,25,2625,
"FI",1996,"1996-07-10",5,4,3,1,5,860,
"FI",1996,"1996-07-10",5,4,4,1,0,670,
"FI",1996,"1996-07-10",5,4.5,1,1,0,55,
"FI",1996,"1996-07-10",5,4.5,2,0,0,0,
"FI",1996,"1996-07-10",5,4.5,3,0,0,0,
"FI",1996,"1996-07-10",5,4.5,4,0,0,0,
"FI",1996,"1996-07-11",6,1,1,1,2,215,
"FI",1996,"1996-07-11",6,1,2,1,2,63,
"FI",1996,"1996-07-11",6,1,3,1,2,120,
"FI",1996,"1996-07-11",6,1,4,1,2,158,
"FI",1996,"1996-07-11",6,1.5,1,1,2,215,
"FI",1996,"1996-07-11",6,1.5,2,1,2,80,
"FI",1996,"1996-07-11",6,1.5,3,1,2,255,
"FI",1996,"1996-07-11",6,1.5,4,1,2,168,
"FI",1996,"1996-07-11",6,2,1,1,2,710,
"FI",1996,"1996-07-11",6,2,2,1,2,225,
"FI",1996,"1996-07-11",6,2,3,1,2,640,
"FI",1996,"1996-07-11",6,2,4,1,2,325,
"FI",1996,"1996-07-11",6,2.5,1,1,2,980,
"FI",1996,"1996-07-11",6,2.5,2,1,2,1100,
"FI",1996,"1996-07-11",6,2.5,3,1,2,850,
"FI",1996,"1996-07-11",6,2.5,4,1,2,650,
"FI",1996,"1996-07-11",6,3,1,1,100,470,
"FI",1996,"1996-07-11",6,3,2,1,80,190,
"FI",1996,"1996-07-11",6,3,3,2,220,1080,
"FI",1996,"1996-07-11",6,3,4,1,55,600,
"FI",1996,"1996-07-11",6,3.5,1,1,5,905,
"FI",1996,"1996-07-11",6,3.5,2,1,85,1050,
"FI",1996,"1996-07-11",6,3.5,3,1,5,490,
"FI",1996,"1996-07-11",6,3.5,4,1,90,810,
"FI",1996,"1996-07-11",6,4,1,1,2,880,
"FI",1996,"1996-07-11",6,4,2,1,2,430,
"FI",1996,"1996-07-11",6,4,3,0,0,0,
"FI",1996,"1996-07-11",6,4,4,1,0,1520,
"FI",1996,"1996-07-11",6,4.5,1,1,0,5,
"FI",1996,"1996-07-11",6,4.5,2,1,2,50,
"FI",1996,"1996-07-11",6,4.5,3,0,2,65,
"FI",1996,"1996-07-11",6,4.5,4,0,2,55,
"FI",1996,"1996-07-09",7,1,1,1,20,110,
"FI",1996,"1996-07-09",7,1,2,1,9,63,
"FI",1996,"1996-07-09",7,1,3,1,13,70,
"FI",1996,"1996-07-09",7,1,4,1,6,130,
"FI",1996,"1996-07-09",7,1.5,1,1,40,320,
"FI",1996,"1996-07-09",7,1.5,2,1,40,300,
"FI",1996,"1996-07-09",7,1.5,3,1,20,235,
"FI",1996,"1996-07-09",7,1.5,4,1,20,345,
"FI",1996,"1996-07-09",7,2,1,1,25,245,
"FI",1996,"1996-07-09",7,2,2,1,40,460,
"FI",1996,"1996-07-09",7,2,3,1,10,150,
"FI",1996,"1996-07-09",7,2,4,1,65,600,
"FI",1996,"1996-07-09",7,2.5,1,1,50,670,
"FI",1996,"1996-07-09",7,2.5,2,1,20,200,
"FI",1996,"1996-07-09",7,2.5,3,1,10,130,
"FI",1996,"1996-07-09",7,2.5,4,1,15,165,
"FI",1996,"1996-07-09",7,3,1,1,20,770,
"FI",1996,"1996-07-09",7,3,2,1,25,395,
"FI",1996,"1996-07-09",7,3,3,1,2,10,
"FI",1996,"1996-07-09",7,3,4,1,5,140,
"FI",1996,"1996-07-09",7,3.5,1,1,15,560,
"FI",1996,"1996-07-09",7,3.5,2,1,20,380,
"FI",1996,"1996-07-09",7,3.5,3,1,50,1250,
"FI",1996,"1996-07-09",7,3.5,4,1,10,880,
"FI",1996,"1996-07-09",7,4,1,1,5,480,
"FI",1996,"1996-07-09",7,4,2,1,5,570,
"FI",1996,"1996-07-09",7,4,3,1,5,470,
"FI",1996,"1996-07-09",7,4,4,1,8,540,
"FI",1996,"1996-07-11",8,1,4,1,5,1105,
"FI",1996,"1996-07-11",8,1.5,1,1,10,940,
"FI",1996,"1996-07-11",8,1.5,2,1,2,870,
"FI",1996,"1996-07-11",8,1.5,3,1,5,1400,
"FI",1996,"1996-07-11",8,1.5,4,1,5,1080,
"FI",1996,"1996-07-11",8,2,1,1,20,860,
"FI",1996,"1996-07-11",8,2,2,1,10,1350,
"FI",1996,"1996-07-11",8,2,3,1,10,500,
"FI",1996,"1996-07-11",8,2,4,4,10,2500,
"FI",1996,"1996-07-11",8,2.5,1,1,150,900,
"FI",1996,"1996-07-11",8,2.5,2,1,30,1670,
"FI",1996,"1996-07-11",8,2.5,3,2,20,900,
"FI",1996,"1996-07-11",8,2.5,4,1,20,1070,
"FI",1996,"1996-07-11",8,3,1,1,5,1230,
"FI",1996,"1996-07-11",8,3,2,1,40,980,
"FI",1996,"1996-07-11",8,3,3,1,40,1070,
"FI",1996,"1996-07-11",8,3,4,1,20,1130,
"FI",1996,"1996-07-11",8,3.5,1,1,15,965,
"FI",1996,"1996-07-11",8,3.5,2,1,60,1150,
"FI",1996,"1996-07-11",8,3.5,3,1,15,990,
"FI",1996,"1996-07-11",8,3.5,4,1,15,1175,
"FI",1996,"1996-07-11",8,4,1,1,0,2,
"FI",1996,"1996-07-11",8,4,2,1,4,310,
"FI",1996,"1996-07-11",8,4,3,1,4,180,
"FI",1996,"1996-07-11",8,4,4,1,0,550,
"FI",1996,"1996-07-11",8,4.5,1,1,0,225,
"FI",1996,"1996-07-11",8,4.5,2,1,10,810,
"FI",1996,"1996-07-11",8,4.5,3,1,2,90,
"FI",1996,"1996-07-11",8,4.5,4,1,0,195,
"FI",1996,"1996-07-11",8,1,1,1,2,230,
"FI",1996,"1996-07-11",8,1,2,1,2,370,
"FI",1996,"1996-07-11",8,1,3,1,50,860,
"FI",1996,"1996-07-11",10,1,1,1,25,645,
"FI",1996,"1996-07-11",10,1,2,1,30,790,
"FI",1996,"1996-07-11",10,1,3,1,40,1400,
"FI",1996,"1996-07-11",10,1,4,1,5,480,
"FI",1996,"1996-07-11",10,1.5,1,1,35,1365,
"FI",1996,"1996-07-11",10,1.5,2,1,15,675,
"FI",1996,"1996-07-11",10,1.5,3,1,35,1155,
"FI",1996,"1996-07-11",10,1.5,4,1,20,1380,
"FI",1996,"1996-07-11",10,2,1,1,25,1375,
"FI",1996,"1996-07-11",10,2,2,2,40,1960,
"FI",1996,"1996-07-11",10,2,3,1,15,1520,
"FI",1996,"1996-07-11",10,2,4,1,40,1580,
"FI",1996,"1996-07-11",10,2.5,1,1,130,1320,
"FI",1996,"1996-07-11",10,2.5,2,1,110,905,
"FI",1996,"1996-07-11",10,2.5,3,1,155,945,
"FI",1996,"1996-07-11",10,2.5,4,1,95,805,
"FI",1996,"1996-07-11",10,3,1,1,2,5,
"FI",1996,"1996-07-11",10,3,2,1,9,36,
"FI",1996,"1996-07-11",10,3,3,1,270,980,
"FI",1996,"1996-07-11",10,3,4,1,60,265,
"FI",1996,"1996-07-11",10,3.5,1,2,30,1490,
"FI",1996,"1996-07-11",10,3.5,2,1,20,930,
"FI",1996,"1996-07-11",10,3.5,3,1,20,130,
"FI",1996,"1996-07-11",10,3.5,4,1,20,890,
"FI",1996,"1996-07-11",10,4,1,1,0,135,
"FI",1996,"1996-07-11",10,4,2,1,0,140,
"FI",1996,"1996-07-11",10,4,3,1,0,145,
"FI",1996,"1996-07-11",10,4,4,1,0,24,
"FI",1996,"1996-07-11",10,4.5,1,1,0,980,
"FI",1996,"1996-07-11",10,4.5,2,1,0,240,
"FI",1996,"1996-07-11",10,4.5,3,1,0,1050,
"FI",1996,"1996-07-11",10,4.5,4,1,5,245,
"FI",1996,"1996-07-12",11,1,1,1,2,50,
"FI",1996,"1996-07-12",11,1,2,1,2,60,
"FI",1996,"1996-07-12",11,1,3,1,2,130,
"FI",1996,"1996-07-12",11,1,4,1,5,90,
"FI",1996,"1996-07-12",11,1.5,1,1,2,50,
"FI",1996,"1996-07-12",11,1.5,2,1,2,45,
"FI",1996,"1996-07-12",11,1.5,3,1,2,35,
"FI",1996,"1996-07-12",11,1.5,4,1,2,15,
"FI",1996,"1996-07-12",11,2,1,1,5,35,
"FI",1996,"1996-07-12",11,2,2,1,2,25,
"FI",1996,"1996-07-12",11,2,3,1,2,35,
"FI",1996,"1996-07-12",11,2,4,1,2,45,
"FI",1996,"1996-07-12",11,2.5,1,1,30,950,
"FI",1996,"1996-07-12",11,2.5,2,1,30,550,
"FI",1996,"1996-07-12",11,2.5,3,1,20,800,
"FI",1996,"1996-07-12",11,2.5,4,1,15,550,
"FI",1996,"1996-07-12",11,3,1,1,15,750,
"FI",1996,"1996-07-12",11,3,2,1,10,720,
"FI",1996,"1996-07-12",11,3,3,1,23,910,
"FI",1996,"1996-07-12",11,3,4,1,20,800,
"FI",1996,"1996-07-12",11,3.5,1,1,2,850,
"FI",1996,"1996-07-12",11,3.5,2,1,2,975,
"FI",1996,"1996-07-12",11,3.5,3,1,2,1400,
"FI",1996,"1996-07-12",11,3.5,4,2,15,1600,
"FI",1996,"1996-07-12",11,4,1,2,0,2800,
"FI",1996,"1996-07-12",11,4,2,1,0,1200,
"FI",1996,"1996-07-12",11,4,3,1,0,750,
"FI",1996,"1996-07-12",11,4,4,1,0,1400,
"FI",1996,"1996-07-12",11,4.5,1,2,0,3200,
"FI",1996,"1996-07-12",11,4.5,2,1,0,1850,
"FI",1996,"1996-07-12",11,4.5,3,0,0,250,
"FI",1996,"1996-07-12",11,4.5,4,0,0,45,
"FI",1996,"1996-07-12",12,1.5,1,1,2,320,
"FI",1996,"1996-07-12",12,1.5,2,1,2,600,
"FI",1996,"1996-07-12",12,1.5,3,1,2,550,
"FI",1996,"1996-07-12",12,1.5,4,1,2,380,
"FI",1996,"1996-07-12",12,2,1,1,2,950,
"FI",1996,"1996-07-12",12,2,2,1,2,410,
"FI",1996,"1996-07-12",12,2,3,1,2,550,
"FI",1996,"1996-07-12",12,2,4,1,2,320,
"FI",1996,"1996-07-12",12,2.5,1,1,20,950,
"FI",1996,"1996-07-12",12,2.5,2,1,55,1020,
"FI",1996,"1996-07-12",12,2.5,3,1,40,1230,
"FI",1996,"1996-07-12",12,2.5,4,1,5,320,
"FI",1996,"1996-07-12",12,3,1,3,70,2950,
"FI",1996,"1996-07-12",12,3,2,1,70,1425,
"FI",1996,"1996-07-12",12,3,3,2,120,2300,
"FI",1996,"1996-07-12",12,3,4,2,50,2600,
"FI",1996,"1996-07-12",12,3.5,1,1,15,650,
"FI",1996,"1996-07-12",12,3.5,2,1,20,1550,
"FI",1996,"1996-07-12",12,3.5,3,1,5,275,
"FI",1996,"1996-07-12",12,3.5,4,1,15,1000,
"FI",1996,"1996-07-12",12,4,1,1,15,375,
"FI",1996,"1996-07-12",12,4,2,1,5,575,
"FI",1996,"1996-07-12",12,4,3,1,5,775,
"FI",1996,"1996-07-12",12,4,4,1,5,475,
"FI",1996,"1996-07-12",12,4.5,1,1,2,15,
"FI",1996,"1996-07-12",12,4.5,2,0,0,0,
"FI",1996,"1996-07-12",12,4.5,3,0,0,0,
"FI",1996,"1996-07-12",12,4.5,4,1,2,25,
"FI",1997,"1997-07-10",4,1,1,1,0,0,
"FI",1997,"1997-07-10",4,1,2,1,0,0,
"FI",1997,"1997-07-10",4,1,3,1,0,0,
"FI",1997,"1997-07-10",4,1,4,1,0,0,
"FI",1997,"1997-07-10",4,1.5,1,1,0,0,
"FI",1997,"1997-07-10",4,1.5,2,1,0,0,
"FI",1997,"1997-07-10",4,1.5,3,1,0,0,
"FI",1997,"1997-07-10",4,1.5,4,1,0,0,
"FI",1997,"1997-07-10",4,2,1,1,0,0,
"FI",1997,"1997-07-10",4,2,2,1,0,0,
"FI",1997,"1997-07-10",4,2,3,1,0,0,
"FI",1997,"1997-07-10",4,2,4,1,0,0,
"FI",1997,"1997-07-10",4,2.5,1,1,0,0,
"FI",1997,"1997-07-10",4,2.5,2,1,0,0,
"FI",1997,"1997-07-10",4,2.5,3,1,0,0,
"FI",1997,"1997-07-10",4,2.5,4,2,0,0,
"FI",1997,"1997-07-10",4,3,1,1,0,0,
"FI",1997,"1997-07-10",4,3,2,2,0,0,
"FI",1997,"1997-07-10",4,3,3,1,0,0,
"FI",1997,"1997-07-10",4,3,4,1,0,0,
"FI",1997,"1997-07-10",4,3.5,1,1,0,0,
"FI",1997,"1997-07-10",4,3.5,2,2,0,0,
"FI",1997,"1997-07-10",4,3.5,3,1,0,0,
"FI",1997,"1997-07-10",4,3.5,4,1,0,0,
"FI",1997,"1997-07-10",4,4,1,1,0,0,
"FI",1997,"1997-07-10",4,4,2,1,0,0,
"FI",1997,"1997-07-10",4,4,3,1,0,0,
"FI",1997,"1997-07-10",4,4,4,1,0,0,
"FI",1997,"1997-07-14",7,1,1,1,0,0,
"FI",1997,"1997-07-14",7,1,2,1,0,0,
"FI",1997,"1997-07-14",7,1,3,1,0,0,
"FI",1997,"1997-07-14",7,1,4,2,0,0,
"FI",1997,"1997-07-14",7,1.5,1,1,0,0,
"FI",1997,"1997-07-14",7,1.5,2,1,0,0,
"FI",1997,"1997-07-14",7,1.5,3,3,0,0,
"FI",1997,"1997-07-14",7,1.5,4,1,0,0,
"FI",1997,"1997-07-14",7,2,1,4,2,0,
"FI",1997,"1997-07-14",7,2,2,2,2,0,
"FI",1997,"1997-07-14",7,2,3,1,2,0,
"FI",1997,"1997-07-14",7,2,4,3,2,0,
"FI",1997,"1997-07-14",7,2.5,1,2,2,0,
"FI",1997,"1997-07-14",7,2.5,2,4,2,0,
"FI",1997,"1997-07-14",7,2.5,3,2,2,0,
"FI",1997,"1997-07-14",7,2.5,4,2,2,0,
"FI",1997,"1997-07-10",10,1,1,1,2,0,
"FI",1997,"1997-07-10",10,1,2,1,2,0,
"FI",1997,"1997-07-10",10,1,3,1,2,0,
"FI",1997,"1997-07-10",10,1,4,1,2,0,
"FI",1997,"1997-07-10",10,1.5,1,1,2,0,
"FI",1997,"1997-07-10",10,1.5,2,1,2,0,
"FI",1997,"1997-07-10",10,1.5,3,1,2,0,
"FI",1997,"1997-07-10",10,1.5,4,1,2,0,
"FI",1997,"1997-07-10",10,2,1,1,2,0,
"FI",1997,"1997-07-10",10,2,2,1,2,0,
"FI",1997,"1997-07-10",10,2,3,1,2,0,
"FI",1997,"1997-07-10",10,2,4,2,2,0,
"FI",1997,"1997-07-10",10,2.5,1,1,2,0,
"FI",1997,"1997-07-10",10,2.5,2,1,2,0,
"FI",1997,"1997-07-10",10,2.5,3,1,0,0,
"FI",1997,"1997-07-10",10,2.5,4,1,2,0,
"FI",1997,"1997-07-10",10,3,1,2,2,0,
"FI",1997,"1997-07-10",10,3,2,1,2,0,
"FI",1997,"1997-07-10",10,3,3,1,2,0,
"FI",1997,"1997-07-10",10,3,4,1,2,0,
"FI",1997,"1997-07-10",10,3.5,1,2,2,0,
"FI",1997,"1997-07-10",10,3.5,2,2,2,0,
"FI",1997,"1997-07-10",10,3.5,3,1,2,0,
"FI",1997,"1997-07-10",10,3.5,4,1,2,0,
"FI",1997,"1997-07-10",10,4,1,1,2,0,
"FI",1997,"1997-07-10",10,4,2,1,2,0,
"FI",1997,"1997-07-10",10,4,3,1,2,0,
"FI",1997,"1997-07-10",10,4,4,1,2,0,
"FI",1997,"1997-07-14",12,1.5,1,1,2,0,
"FI",1997,"1997-07-14",12,1.5,2,2,2,0,
"FI",1997,"1997-07-14",12,1.5,3,2,2,0,
"FI",1997,"1997-07-14",12,1.5,4,1,2,0,
"FI",1997,"1997-07-14",12,2,1,1,2,0,
"FI",1997,"1997-07-14",12,2,2,1,2,0,
"FI",1997,"1997-07-14",12,2,3,1,2,0,
"FI",1997,"1997-07-14",12,2,4,1,2,0,
"FI",1997,"1997-07-14",12,2.5,1,2,2,0,
"FI",1997,"1997-07-14",12,2.5,2,2,2,0,
"FI",1997,"1997-07-14",12,2.5,3,1,13,0,
"FI",1997,"1997-07-14",12,2.5,4,1,2,0,
"FI",1997,"1997-07-14",12,3,1,1,0,0,
"FI",1997,"1997-07-14",12,3,2,1,0,0,
"FI",1997,"1997-07-14",12,3,3,1,0,0,
"FI",1997,"1997-07-14",12,3,4,3,0,0,
"FI",1997,"1997-07-14",12,3.5,1,1,2,0,
"FI",1997,"1997-07-14",12,3.5,2,1,2,0,
"FI",1997,"1997-07-14",12,3.5,3,1,2,0,
"FI",1997,"1997-07-14",12,3.5,4,1,2,0,
"FI",1998,"1998-07-14",2,1,1,1,,,
"FI",1998,"1998-07-14",2,1,2,1,,,
"FI",1998,"1998-07-14",2,1,3,1,,,
"FI",1998,"1998-07-14",2,1,4,1,,,
"FI",1998,"1998-07-14",2,1.5,1,1,,,
"FI",1998,"1998-07-14",2,1.5,2,1,,,
"FI",1998,"1998-07-14",2,1.5,3,1,,,
"FI",1998,"1998-07-14",2,1.5,4,1,,,
"FI",1998,"1998-07-14",2,2,1,1,,,
"FI",1998,"1998-07-14",2,2,2,1,,,
"FI",1998,"1998-07-14",2,2,3,1,,,
"FI",1998,"1998-07-14",2,2,4,1,,,
"FI",1998,"1998-07-14",2,2.5,1,1,,,
"FI",1998,"1998-07-14",2,2.5,2,1,,,
"FI",1998,"1998-07-14",2,2.5,3,1,,,
"FI",1998,"1998-07-14",2,2.5,4,1,,,
"FI",1998,"1998-07-14",2,3,1,1,,,
"FI",1998,"1998-07-14",2,3,2,1,,,
"FI",1998,"1998-07-14",2,3,3,1,,,
"FI",1998,"1998-07-14",2,3,4,1,,,
"FI",1998,"1998-07-14",2,3.5,1,1,,,
"FI",1998,"1998-07-14",2,3.5,2,1,,,
"FI",1998,"1998-07-14",2,3.5,3,1,,,
"FI",1998,"1998-07-14",2,3.5,4,1,,,
"FI",1998,"1998-07-14",2,4,1,1,,,
"FI",1998,"1998-07-14",2,4,2,1,,,
"FI",1998,"1998-07-14",2,4,3,1,,,
"FI",1998,"1998-07-14",2,4,4,1,,,
"FI",1998,"1998-07-13",4,1,1,1,0,325,
"FI",1998,"1998-07-13",4,1,2,1,2,25,
"FI",1998,"1998-07-13",4,1,3,2,15,580,
"FI",1998,"1998-07-13",4,1,4,2,20,635,
"FI",1998,"1998-07-13",4,1.5,1,2,30,690,
"FI",1998,"1998-07-13",4,1.5,2,2,30,610,
"FI",1998,"1998-07-13",4,1.5,3,2,25,795,
"FI",1998,"1998-07-13",4,1.5,4,2,25,520,
"FI",1998,"1998-07-13",4,2,1,1,2,505,
"FI",1998,"1998-07-13",4,2,2,1,2,520,
"FI",1998,"1998-07-13",4,2,3,1,2,600,
"FI",1998,"1998-07-13",4,2,4,2,2,1030,
"FI",1998,"1998-07-13",4,2.5,1,1,2,370,
"FI",1998,"1998-07-13",4,2.5,2,1,0,440,
"FI",1998,"1998-07-13",4,2.5,3,1,0,290,
"FI",1998,"1998-07-13",4,2.5,4,1,0,250,
"FI",1998,"1998-07-13",4,3,1,2,0,1380,
"FI",1998,"1998-07-13",4,3,2,2,0,920,
"FI",1998,"1998-07-13",4,3,3,1,0,395,
"FI",1998,"1998-07-13",4,3,4,1,0,415,
"FI",1998,"1998-07-13",4,3.5,1,2,0,1025,
"FI",1998,"1998-07-13",4,3.5,2,1,0,450,
"FI",1998,"1998-07-13",4,3.5,3,1,0,550,
"FI",1998,"1998-07-13",4,3.5,4,1,0,375,
"FI",1998,"1998-07-13",4,4,1,2,0,810,
"FI",1998,"1998-07-13",4,4,2,3,0,1230,
"FI",1998,"1998-07-13",4,4,3,2,0,750,
"FI",1998,"1998-07-13",4,4,4,1,0,445,
"FI",1998,"1998-07-13",7,1,1,2,0,900,
"FI",1998,"1998-07-13",7,1,2,2,0,620,
"FI",1998,"1998-07-13",7,1,3,1,0,185,
"FI",1998,"1998-07-13",7,1,4,2,0,700,
"FI",1998,"1998-07-13",7,1.5,1,2,0,700,
"FI",1998,"1998-07-13",7,1.5,2,2,0,890,
"FI",1998,"1998-07-13",7,1.5,3,2,0,720,
"FI",1998,"1998-07-13",7,1.5,4,2,0,1030,
"FI",1998,"1998-07-13",7,2,1,3,0,1850,
"FI",1998,"1998-07-13",7,2,2,3,0,1650,
"FI",1998,"1998-07-13",7,2,3,4,4,3600,
"FI",1998,"1998-07-13",7,2,4,2,0,1470,
"FI",1998,"1998-07-13",7,2.5,1,2,0,750,
"FI",1998,"1998-07-13",7,2.5,2,2,20,900,
"FI",1998,"1998-07-13",7,2.5,3,4,4,4800,
"FI",1998,"1998-07-13",7,2.5,4,4,25,4300,
"FI",1998,"1998-07-13",7,3,1,3,4,1250,
"FI",1998,"1998-07-13",7,3,2,2,4,1050,
"FI",1998,"1998-07-13",7,3,3,2,4,710,
"FI",1998,"1998-07-13",7,3,4,2,0,900,
"FI",1998,"1998-07-13",7,3.5,1,2,0,1075,
"FI",1998,"1998-07-13",7,3.5,2,2,0,525,
"FI",1998,"1998-07-13",7,3.5,3,2,0,250,
"FI",1998,"1998-07-13",7,3.5,4,3,0,1200,
"FI",1998,"1998-07-13",7,4,1,2,0,1220,
"FI",1998,"1998-07-13",7,4,2,2,0,1330,
"FI",1998,"1998-07-13",7,4,3,3,0,1100,
"FI",1998,"1998-07-13",7,4,4,2,0,1000,
"FI",1998,"1998-07-14",10,1,1,1,0,750,
"FI",1998,"1998-07-14",10,1,2,1,0,550,
"FI",1998,"1998-07-14",10,1,3,1,0,75,
"FI",1998,"1998-07-14",10,1,4,1,0,300,
"FI",1998,"1998-07-14",10,1.5,1,1,0,300,
"FI",1998,"1998-07-14",10,1.5,2,1,0,550,
"FI",1998,"1998-07-14",10,1.5,3,2,0,890,
"FI",1998,"1998-07-14",10,1.5,4,2,0,700,
"FI",1998,"1998-07-14",10,2,1,3,0,1830,
"FI",1998,"1998-07-14",10,2,2,2,0,820,
"FI",1998,"1998-07-14",10,2,3,1,0,375,
"FI",1998,"1998-07-14",10,2,4,1,0,565,
"FI",1998,"1998-07-14",10,2.5,1,2,0,1115,
"FI",1998,"1998-07-14",10,2.5,2,2,0,775,
"FI",1998,"1998-07-14",10,2.5,3,2,0,1010,
"FI",1998,"1998-07-14",10,2.5,4,2,0,375,
"FI",1998,"1998-07-14",10,3,1,2,0,395,
"FI",1998,"1998-07-14",10,3,2,1,0,280,
"FI",1998,"1998-07-14",10,3,3,2,0,735,
"FI",1998,"1998-07-14",10,3,4,2,0,400,
"FI",1998,"1998-07-14",10,3.5,1,2,0,1575,
"FI",1998,"1998-07-14",10,3.5,2,1,0,200,
"FI",1998,"1998-07-14",10,3.5,3,3,0,1610,
"FI",1998,"1998-07-14",10,3.5,4,2,0,550,
"FI",1998,"1998-07-14",10,4,1,1,0,105,
"FI",1998,"1998-07-14",10,4,2,1,0,350,
"FI",1998,"1998-07-14",10,4,3,2,0,995,
"FI",1998,"1998-07-14",10,4,4,1,0,350,
"FI",1998,"1998-07-13",12,1.5,1,3,4,1820,
"FI",1998,"1998-07-13",12,1.5,2,3,4,2500,
"FI",1998,"1998-07-13",12,1.5,3,4,4,3700,
"FI",1998,"1998-07-13",12,1.5,4,3,4,1950,
"FI",1998,"1998-07-13",12,2,1,3,4,2700,
"FI",1998,"1998-07-13",12,2,2,3,4,2650,
"FI",1998,"1998-07-13",12,2,3,3,4,2875,
"FI",1998,"1998-07-13",12,2,4,4,0,3800,
"FI",1998,"1998-07-13",12,2.5,1,2,0,1350,
"FI",1998,"1998-07-13",12,2.5,2,2,0,700,
"FI",1998,"1998-07-13",12,2.5,3,3,0,1200,
"FI",1998,"1998-07-13",12,2.5,4,3,0,2150,
"FI",1998,"1998-07-13",12,3,1,2,0,1320,
"FI",1998,"1998-07-13",12,3,2,3,0,1780,
"FI",1998,"1998-07-13",12,3,3,2,0,990,
"FI",1998,"1998-07-13",12,3,4,2,0,670,
"FI",1998,"1998-07-13",12,3.5,1,3,0,1810,
"FI",1998,"1998-07-13",12,3.5,2,3,0,2100,
"FI",1998,"1998-07-13",12,3.5,3,1,0,600,
"FI",1998,"1998-07-13",12,3.5,4,1,0,650,
"FI",1998,"1998-07-13",12,4,1,2,0,990,
"FI",1998,"1998-07-13",12,4,2,2,0,970,
"FI",1998,"1998-07-13",12,4,3,1,0,425,
"FI",1998,"1998-07-13",12,4,4,1,0,315,
"FI",1999,"1999-07-28",2,1,1,2,0,375,
"FI",1999,"1999-07-28",2,1,2,4,0,862,
"FI",1999,"1999-07-28",2,1,3,5,0,1305,
"FI",1999,"1999-07-28",2,1,4,2,0,341,
"FI",1999,"1999-07-28",2,1.5,1,3,0,518,
"FI",1999,"1999-07-28",2,1.5,2,2,0,192,
"FI",1999,"1999-07-28",2,1.5,3,2,0,360,
"FI",1999,"1999-07-28",2,1.5,4,2,0,238,
"FI",1999,"1999-07-28",2,2,1,1,0,11,
"FI",1999,"1999-07-28",2,2,2,1,0,3,
"FI",1999,"1999-07-28",2,2,3,1,0,10,
"FI",1999,"1999-07-28",2,2,4,1,0,9,
"FI",1999,"1999-07-28",2,2.5,1,1,0,150,
"FI",1999,"1999-07-28",2,2.5,2,4,0,1290,
"FI",1999,"1999-07-28",2,2.5,3,5,0,1203,
"FI",1999,"1999-07-28",2,2.5,4,3,0,529,
"FI",1999,"1999-07-28",2,3,1,3,0,825,
"FI",1999,"1999-07-28",2,3,2,3,0,885,
"FI",1999,"1999-07-28",2,3,3,5,0,1476,
"FI",1999,"1999-07-28",2,3,4,3,0,931,
"FI",1999,"1999-07-28",2,3.5,1,2,0,495,
"FI",1999,"1999-07-28",2,3.5,2,2,0,293,
"FI",1999,"1999-07-28",2,3.5,3,1,0,14,
"FI",1999,"1999-07-28",2,3.5,4,1,0,3,
"FI",1999,"1999-07-28",2,4,1,4,0,740,
"FI",1999,"1999-07-28",2,4,2,4,0,950,
"FI",1999,"1999-07-28",2,4,3,4,0,1044,
"FI",1999,"1999-07-28",2,4,4,4,0,1060,
"FI",1999,"1999-07-28",4,1,1,1,0,149,
"FI",1999,"1999-07-28",4,1,2,1,0,195,
"FI",1999,"1999-07-28",4,1,3,1,0,57,
"FI",1999,"1999-07-28",4,1,4,1,0,33,
"FI",1999,"1999-07-28",4,1.5,1,5,0,109,
"FI",1999,"1999-07-28",4,1.5,2,2,0,420,
"FI",1999,"1999-07-28",4,1.5,3,4,0,572,
"FI",1999,"1999-07-28",4,1.5,4,2,0,269,
"FI",1999,"1999-07-28",4,2,1,5,0,1385,
"FI",1999,"1999-07-28",4,2,2,4,0,880,
"FI",1999,"1999-07-28",4,2,3,5,0,1076,
"FI",1999,"1999-07-28",4,2,4,5,0,1160,
"FI",1999,"1999-07-28",4,2.5,1,5,0,1615,
"FI",1999,"1999-07-28",4,2.5,2,5,0,1410,
"FI",1999,"1999-07-28",4,2.5,3,5,0,1055,
"FI",1999,"1999-07-28",4,2.5,4,5,0,2350,
"FI",1999,"1999-07-28",4,3,1,4,0,989,
"FI",1999,"1999-07-28",4,3,2,5,0,3125,
"FI",1999,"1999-07-28",4,3,3,5,0,1025,
"FI",1999,"1999-07-28",4,3,4,5,0,1990,
"FI",1999,"1999-07-28",4,3.5,1,5,0,1660,
"FI",1999,"1999-07-28",4,3.5,2,5,0,2915,
"FI",1999,"1999-07-28",4,3.5,3,5,0,3380,
"FI",1999,"1999-07-28",4,3.5,4,5,0,1890,
"FI",1999,"1999-07-28",4,4,1,5,0,3450,
"FI",1999,"1999-07-28",4,4,2,5,0,2971,
"FI",1999,"1999-07-28",4,4,3,5,0,2775,
"FI",1999,"1999-07-28",4,4,4,5,0,2624,
"FI",1999,"1999-07-27",7,1,1,3,0,198,
"FI",1999,"1999-07-27",7,1,2,1,0,160,
"FI",1999,"1999-07-27",7,1,3,2,0,215,
"FI",1999,"1999-07-27",7,1,4,1,0,102,
"FI",1999,"1999-07-27",7,1.5,1,1,0,202,
