DBCODE,ENTITY,YEAR,PLOT,REPLICATE,SURVEY_DATETIME,START_TIME,ROUTE,OBSERVER,SKY,WIND,PHENO_VEG,PHENO_REP,RHMA_FLWR,STREAM,SNOW,SMREC,COMMENTS
SA024,1,2009,PA066,5,2009-06-26 08:14:00,0814,13,SJK,1,0,62,99,99,1,0,99,""
SA024,1,2009,PA066,6,2009-07-11 06:53:00,0653,13,ASH,1,1,99,99,99,0,0,99,""
SA024,1,2009,PA076,1,2009-05-16 08:00:00,0800,14,IEK,0,0,55,99,99,99,99,99,""
SA024,1,2009,PA076,2,2009-05-25 07:17:00,0717,14,SJK,0,1,57,99,99,0,0,99,""
SA024,1,2009,PA076,3,2009-06-06 08:26:00,0826,14,IEK,4,0,60,99,99,0,0,99,""
SA024,1,2009,PA076,4,2009-06-15 06:42:00,0642,14,RWR,1,0,62,99,99,0,0,99,""
SA024,1,2009,PA076,5,2009-06-26 08:06:00,0806,14,ASH,2,1,62,99,99,0,0,99,""
SA024,1,2009,PA076,6,2009-07-10 06:39:00,0639,14,IEK,1,4,64,99,99,0,0,99,""
SA024,1,2009,PA077,1,2009-05-16 07:30:00,0730,14,IEK,0,0,55,99,99,99,99,99,""
SA024,1,2009,PA077,2,2009-05-25 09:33:00,0933,14,SJK,0,1,57,99,99,0,0,99,""
SA024,1,2009,PA077,3,2009-06-06 07:59:00,0759,14,IEK,4,2,60,99,99,0,0,99,""
SA024,1,2009,PA077,4,2009-06-15 06:58:00,0658,14,RWR,3,0,62,99,99,0,0,99,""
SA024,1,2009,PA077,5,2009-06-26 07:48:00,0748,14,ASH,3,1,62,99,99,0,0,99,""
SA024,1,2009,PA077,6,2009-07-10 07:03:00,0703,14,IEK,1,3,64,99,99,0,0,99,"Flushed a DUGR enroute to pt"
SA024,1,2009,PA078,1,2009-05-16 06:55:00,0655,14,IEK,0,0,50,99,99,99,99,99,""
SA024,1,2009,PA078,2,2009-05-25 10:01:00,1001,14,SJK,0,1,57,99,99,0,0,99,""
SA024,1,2009,PA078,3,2009-06-06 07:24:00,0724,14,IEK,4,0,60,99,99,0,0,99,""
SA024,1,2009,PA078,4,2009-06-15 07:19:00,0719,14,RWR,1,0,62,99,99,0,0,99,""
SA024,1,2009,PA078,5,2009-06-26 07:27:00,0727,14,ASH,3,1,62,99,99,0,0,99,""
SA024,1,2009,PA078,6,2009-07-10 07:27:00,0727,14,IEK,1,1,64,99,99,0,0,99,""
SA024,1,2009,PA079,1,2009-05-16 06:27:00,0627,14,IEK,0,0,50,99,99,99,99,99,""
SA024,1,2009,PA079,2,2009-05-26 05:34:00,0534,14,IEK,0,0,59,99,99,2,0,99,""
SA024,1,2009,PA079,3,2009-06-06 06:55:00,0655,14,IEK,4,0,60,99,99,0,0,99,""
SA024,1,2009,PA079,4,2009-06-15 07:34:00,0734,14,RWR,1,0,62,99,99,0,0,99,""
SA024,1,2009,PA079,5,2009-06-26 07:09:00,0709,14,ASH,3,1,62,99,99,0,0,99,""
SA024,1,2009,PA079,6,2009-07-10 07:49:00,0749,14,IEK,1,2,64,99,99,0,0,99,"SWTH responding to HETH song??"
SA024,1,2009,PA080,1,2009-05-16 08:49:00,0849,14,IEK,0,0,50,99,99,99,99,99,""
SA024,1,2009,PA080,2,2009-05-23 10:13:00,1013,14,ASH,1,1,57,99,99,0,0,99,""
SA024,1,2009,PA080,3,2009-06-06 06:30:00,0630,14,IEK,4,1,60,99,99,2,0,99,""
SA024,1,2009,PA080,4,2009-06-15 07:53:00,0753,14,RWR,1,0,62,99,99,2,0,99,""
SA024,1,2009,PA080,5,2009-06-26 06:52:00,0652,14,ASH,3,1,64,99,99,0,0,99,""
SA024,1,2009,PA080,6,2009-07-10 08:11:00,0811,14,IEK,1,1,64,99,99,1,0,99,""
SA024,1,2009,PA081,2,2009-05-25 08:45:00,0845,14,SJK,0,1,55,99,99,0,2,99,"new point, only pink flagging, needs more"
SA024,1,2009,PA081,3,2009-06-06 09:03:00,0903,14,IEK,4,0,60,99,99,0,0,99,""
SA024,1,2009,PA081,4,2009-06-15 06:11:00,0611,14,RWR,1,0,62,99,99,0,0,99,""
SA024,1,2009,PA081,5,2009-06-26 08:28:00,0828,14,ASH,1,1,62,99,99,0,0,99,""
SA024,1,2009,PA081,6,2009-07-10 06:12:00,0612,14,IEK,2,2,64,99,99,0,0,99,""
SA024,1,2009,PA200,1,2009-05-15 08:10:00,0810,2,RWR,0,0,58,99,99,99,99,99,""
SA024,1,2009,PA200,2,2009-05-23 06:47:00,0647,2,IEK,2,0,59,99,99,0,99,99,""
SA024,1,2009,PA200,3,2009-06-08 07:57:00,0757,2,SJK,2,1,62,99,99,0,0,99,"VIMA only leaves"
SA024,1,2009,PA200,4,2009-06-15 06:15:00,0615,2,ASH,3,1,50,99,99,1,0,99,""
SA024,1,2009,PA200,5,2009-06-23 08:34:00,0834,2,SJK,0,0,62,99,99,0,0,99,"not any VIMA right at point center, phenology taken from VIMA ~50m away"
SA024,1,2009,PA200,6,2009-07-10 07:04:00,0704,2,ASH,1,1,50,99,99,0,0,99,""
SA024,1,2009,PA203,1,2009-05-15 09:00:00,0900,2,RWR,0,0,57,99,99,99,99,99,""
SA024,1,2009,PA203,2,2009-05-23 05:23:00,0523,,IEK,2,0,59,99,99,2,99,99,""
SA024,1,2009,PA203,3,2009-06-08 08:28:00,0828,2,SJK,2,0,62,99,99,1,0,99,""
SA024,1,2009,PA203,4,2009-06-15 05:42:00,0542,2,ASH,2,1,62,99,99,0,0,99,""
SA024,1,2009,PA203,5,2009-06-23 09:05:00,0905,2,SJK,0,1,62,99,99,1,0,99,""
SA024,1,2009,PA203,6,2009-07-10 06:27:00,0627,2,ASH,1,1,64,99,99,0,0,99,""
SA024,1,2009,PA204,1,2009-05-15 09:30:00,0930,2,RWR,0,0,57,99,99,99,99,99,""
SA024,1,2009,PA204,2,2009-05-23 05:30:00,0530,2,IEK,2,0,59,99,99,2,99,99,""
SA024,1,2009,PA204,3,2009-06-08 08:50:00,0850,2,SJK,1,1,62,99,99,1,0,99,"VIMA only leaves, no flowers"
SA024,1,2009,PA204,4,2009-06-15 05:20:00,0520,2,ASH,2,1,62,99,99,0,0,99,""
SA024,1,2009,PA204,5,2009-06-23 09:27:00,0927,2,SJK,0,1,62,99,99,1,0,99,""
SA024,1,2009,PA204,6,2009-07-10 06:08:00,0608,2,ASH,1,1,62,99,99,0,0,99,""
SA024,1,2009,PA207,1,2009-05-13 05:30:00,0530,1,IEK,4,0,58,99,99,99,99,99,"Some noise disturbance from Lkt. Crk."
SA024,1,2009,PA207,2,2009-05-22 08:49:00,0849,,RWR,0,0,62,99,99,99,99,99,""
SA024,1,2009,PA207,3,2009-06-09 05:52:00,0552,1,SJK,1,0,62,99,99,3,0,99,"VIMA just leaves, no flowers"
SA024,1,2009,PA207,4,2009-06-17 06:34:00,0634,1,ASH,1,1,64,99,99,3,0,99,""
SA024,1,2009,PA207,5,2009-06-24 05:44:00,0544,1,RWR,0,0,62,99,99,4,0,99,""
SA024,1,2009,PA207,6,2009-07-11 07:02:00,0702,1,IEK,0,0,64,99,99,3,0,99,""
SA024,1,2009,PA208,1,2009-05-13 05:47:00,0547,1,IEK,3,0,58,99,99,99,99,99,""
SA024,1,2009,PA208,2,2009-05-22 08:31:00,0831,1,RWR,0,0,62,99,99,99,99,99,""
SA024,1,2009,PA208,3,2009-06-09 06:10:00,0610,1,SJK,1,0,62,99,99,3,0,99,"VIMA just leaves, no flowers"
SA024,1,2009,PA208,4,2009-06-17 06:21:00,0621,1,ASH,1,1,64,99,99,3,0,99,""
SA024,1,2009,PA208,5,2009-06-24 06:00:00,0600,1,RWR,0,0,62,99,99,4,0,99,""
SA024,1,2009,PA208,6,2009-07-11 06:45:00,0645,1,IEK,0,0,64,99,99,3,0,99,""
SA024,1,2009,PA209,1,2009-05-13 06:10:00,0610,1,IEK,3,0,58,99,99,99,99,99,""
SA024,1,2009,PA209,2,2009-05-22 08:10:00,0810,1,RWR,0,0,62,99,99,99,99,99,""
SA024,1,2009,PA209,3,2009-06-09 06:32:00,0632,1,SJK,1,0,62,99,99,1,0,99,"VIMA just leaves, no flowers"
SA024,1,2009,PA209,4,2009-06-17 06:04:00,0604,1,ASH,1,1,64,99,99,1,0,99,""
SA024,1,2009,PA209,5,2009-06-24 06:15:00,0615,1,RWR,0,0,62,99,99,2,0,99,""
SA024,1,2009,PA209,6,2009-07-11 06:20:00,0620,1,IEK,0,0,64,99,99,1,0,99,"AMRO delivering food, poss nest? PoSS AMGO nest 15 from pt"
SA024,1,2009,PA210,1,2009-05-13 06:32:00,0632,1,IEK,3,0,58,99,99,99,99,99,"Some noise disturbance from Lkt. Crk."
SA024,1,2009,PA210,2,2009-05-22 07:47:00,0747,1,RWR,0,0,62,99,99,99,99,99,""
SA024,1,2009,PA210,3,2009-06-09 06:54:00,0654,1,SJK,1,0,62,99,99,2,0,99,"VIMA just leaves, no flowers"
SA024,1,2009,PA210,4,2009-06-17 05:48:00,0548,1,ASH,2,1,64,99,99,2,0,99,""
SA024,1,2009,PA210,5,2009-06-24 06:45:00,0645,1,RWR,0,0,62,99,99,3,0,99,""
SA024,1,2009,PA210,6,2009-07-11 06:00:00,0600,1,IEK,0,0,64,99,99,2,0,99,""
SA024,1,2009,PA211,1,2009-05-13 06:52:00,0652,1,IEK,3,0,59,99,99,99,99,99,"noise disturbance from Lookout Creek"
SA024,1,2009,PA211,2,2009-05-22 07:28:00,0728,1,RWR,0,0,62,99,99,99,99,99,""
SA024,1,2009,PA211,3,2009-06-09 07:14:00,0714,1,SJK,0,0,62,99,99,3,0,99,"VIMA just leaves, no flowers"
SA024,1,2009,PA211,4,2009-06-17 05:30:00,0530,1,ASH,2,1,64,99,99,2,0,99,""
SA024,1,2009,PA211,5,2009-06-24 07:07:00,0707,1,RWR,0,0,62,99,99,4,0,99,""
SA024,1,2009,PA211,6,2009-07-11 05:42:00,0542,1,IEK,0,0,64,99,99,3,0,99,""
SA024,1,2009,PA217,1,2009-05-17 08:28:00,0828,16,ASH,1,1,53,99,99,99,1,99,""
SA024,1,2009,PA217,2,2009-05-23 07:00:00,0700,16,SJK,0,1,50,99,99,0,3,99,""
SA024,1,2009,PA217,3,2009-06-04 08:07:00,0807,16,RWR,4,3,54,99,99,0,0,99,""
SA024,1,2009,PA217,4,2009-06-18 06:15:00,0615,16,ASH,2,1,60,99,99,0,0,99,""
SA024,1,2009,PA217,5,2009-06-23 09:09:00,0909,16,IEK,0,3,50,99,99,0,0,99,""
SA024,1,2009,PA217,6,2009-07-11 07:00:00,0700,,MGB,0,0,50,99,99,0,0,99,""
SA024,1,2009,PA224,1,2009-05-18 06:47:00,0647,12,ASH,1,1,57,99,99,99,99,99,""
SA024,1,2009,PA224,2,2009-05-24 08:15:00,0815,12,SJK,1,1,56,99,99,0,0,99,""
SA024,1,2009,PA224,3,2009-06-07 07:31:00,0731,12,IEK,3,0,60,99,99,0,0,99,""
SA024,1,2009,PA224,4,2009-06-18 07:44:00,0744,12,RWR,0,0,61,99,99,0,0,99,""
SA024,1,2009,PA224,5,2009-06-26 07:07:00,0707,12,IEK,3,0,62,99,99,0,0,99,""
SA024,1,2009,PA224,6,2009-07-13 07:44:00,0744,12,ASH,3,1,62,99,99,0,0,99,""
SA024,1,2009,PA226,1,2009-05-18 06:12:00,0612,12,ASH,1,1,57,99,99,99,99,99,""
SA024,1,2009,PA226,2,2009-05-24 09:00:00,0900,12,SJK,1,1,57,99,99,0,0,99,""
SA024,1,2009,PA226,3,2009-06-07 06:45:00,0645,12,IEK,2,0,60,99,99,0,0,99,""
SA024,1,2009,PA226,4,2009-06-18 08:23:00,0823,12,RWR,0,0,58,99,99,0,0,99,""
SA024,1,2009,PA226,5,2009-06-26 06:18:00,0618,12,IEK,3,0,62,99,99,0,0,99,""
SA024,1,2009,PA226,6,2009-07-13 09:41:00,0941,12,SJK,2,0,62,99,99,0,0,99,""
SA024,1,2009,PA233,1,2009-05-17 08:46:00,0846,16,ASH,1,1,53,99,99,99,99,99,""
SA024,1,2009,PA233,2,2009-05-23 06:39:00,0639,16,SJK,0,1,55,99,99,0,3,99,""
SA024,1,2009,PA233,3,2009-06-04 08:22:00,0822,16,RWR,4,3,53,99,99,0,0,99,""
SA024,1,2009,PA233,4,2009-06-18 06:02:00,0602,16,ASH,2,1,60,99,99,0,0,99,""
SA024,1,2009,PA233,5,2009-06-23 09:42:00,0942,16,IEK,0,3,50,99,99,0,0,99,""
SA024,1,2009,PA233,6,2009-07-11 06:45:00,0645,16,MGB,0,0,61,99,99,0,0,99,""
SA024,1,2009,PA234,1,2009-05-17 09:02:00,0902,16,ASH,1,1,53,99,99,99,99,99,""
SA024,1,2009,PA234,2,2009-05-23 06:18:00,0618,16,SJK,0,1,55,99,99,0,2,99,""
SA024,1,2009,PA234,3,2009-06-04 08:48:00,0848,16,RWR,4,3,57,99,99,0,0,99,""
SA024,1,2009,PA234,4,2009-06-18 05:43:00,0543,16,ASH,2,1,61,99,99,0,0,99,""
SA024,1,2009,PA234,5,2009-06-23 10:01:00,1001,16,IEK,0,2,50,99,99,0,0,99,""
SA024,1,2009,PA234,6,2009-07-11 06:18:00,0618,16,MGB,0,1,62,99,99,0,0,99,""
SA024,1,2009,PA235,1,2009-05-17 09:20:00,0920,16,ASH,1,1,53,99,99,99,99,99,""
SA024,1,2009,PA235,2,2009-05-23 05:59:00,0559,16,SJK,0,1,54,99,99,0,3,99,"not sure if pheno plant in Vine Maple"
SA024,1,2009,PA235,3,2009-06-04 09:00:00,0900,16,RWR,4,2,55,99,99,0,0,99,""
SA024,1,2009,PA235,4,2009-06-18 05:30:00,0530,16,ASH,3,1,50,99,99,0,0,99,""
SA024,1,2009,PA235,5,2009-06-23 10:23:00,1023,16,IEK,0,2,50,99,99,0,0,99,"lots of insects, flowers, pollination, suculent plants. PISI flock approx. 4 individuals"
SA024,1,2009,PA235,6,2009-07-11 06:01:00,0601,16,MGB,1,0,50,99,99,0,0,99,""
SA024,1,2009,PA239,1,2009-05-17 07:44:00,0744,16,ASH,1,1,50,99,99,99,1,99,""
SA024,1,2009,PA239,2,2009-05-23 07:42:00,0742,16,SJK,3,1,50,99,99,0,3,99,""
SA024,1,2009,PA239,3,2009-06-04 07:32:00,0732,16,RWR,4,0,55,99,99,0,0,99,""
SA024,1,2009,PA239,4,2009-06-18 06:44:00,0644,16,ASH,2,1,50,99,99,0,0,99,""
SA024,1,2009,PA239,5,2009-06-23 08:05:00,0805,16,IEK,0,0,50,99,99,0,0,99,""
SA024,1,2009,PA239,6,2009-07-11 07:37:00,0737,16,MGB,0,0,50,99,99,0,0,99,""
SA024,1,2009,PA240,1,2009-05-17 07:28:00,0728,16,ASH,1,1,63,99,99,99,1,99,""
SA024,1,2009,PA240,2,2009-05-23 08:01:00,0801,16,SJK,3,1,50,99,99,0,3,99,"no records in period 16"
SA024,1,2009,PA240,3,2009-06-04 07:17:00,0717,16,RWR,3,1,99,99,99,0,1,99,"no vine maple at site"
SA024,1,2009,PA240,4,2009-06-18 06:56:00,0656,16,ASH,1,1,50,99,99,0,0,99,""
SA024,1,2009,PA240,5,2009-06-23 07:47:00,0747,16,IEK,0,1,50,99,99,0,0,99,""
SA024,1,2009,PA240,6,2009-07-11 07:50:00,0750,16,MGB,0,0,50,99,99,0,0,99,""
SA024,1,2009,PA241,1,2009-05-17 07:05:00,0705,16,ASH,1,0,50,99,99,99,1,99,""
SA024,1,2009,PA241,2,2009-05-23 08:22:00,0822,16,SJK,3,1,50,99,99,0,3,99,""
SA024,1,2009,PA241,3,2009-06-04 07:00:00,0700,16,RWR,2,0,99,99,99,0,0,99,"couldn't find vine maple for phenology"
SA024,1,2009,PA241,4,2009-06-18 05:30:00,0530,16,SJK,1,1,57,99,99,0,0,99,""
SA024,1,2009,PA241,5,2009-06-23 07:13:00,0713,16,IEK,0,1,50,99,99,0,0,99,""
SA024,1,2009,PA241,6,2009-07-11 08:07:00,0807,16,MGB,1,0,50,99,99,0,0,99,""
SA024,1,2009,PA243,1,2009-05-17 09:23:00,0923,15,SJK,0,0,56,99,99,99,99,99,""
SA024,1,2009,PA243,2,2009-05-23 06:01:00,0601,15,ASH,2,1,59,99,99,1,0,99,""
SA024,1,2009,PA243,3,2009-06-07 09:45:00,0945,15,RWR,2,0,62,99,99,3,0,99,""
SA024,1,2009,PA243,4,2009-06-17 09:32:00,0932,15,ASH,3,1,62,99,99,1,0,99,""
SA024,1,2009,PA243,5,2009-06-23 06:21:00,0621,15,RWR,1,0,62,99,99,3,0,99,""
SA024,1,2009,PA243,6,2009-07-11 08:33:00,0833,15,SJK,1,1,64,99,99,1,0,99,""
SA024,1,2009,PA245,1,2009-05-17 08:42:00,0842,15,SJK,0,0,57,99,99,99,99,99,"some VIMA pheno stage = 6"
SA024,1,2009,PA245,2,2009-05-23 06:32:00,0632,15,ASH,2,1,58,99,99,0,0,99,""
SA024,1,2009,PA245,3,2009-06-04 10:07:00,1007,15,IEK,3,1,59,99,99,1,0,99,""
SA024,1,2009,PA245,4,2009-06-17 09:45:00,0945,15,MGB,2,0,62,99,99,0,0,99,""
SA024,1,2009,PA245,5,2009-06-23 07:01:00,0701,15,RWR,0,0,62,99,99,2,0,99,""
SA024,1,2009,PA245,6,2009-07-11 07:55:00,0755,15,SJK,1,0,64,99,99,0,0,99,""
SA024,1,2009,PA246,1,2009-05-17 08:26:00,0826,15,SJK,0,0,50,99,99,99,99,99,""
SA024,1,2009,PA246,2,2009-05-23 06:46:00,0646,15,ASH,2,0,58,99,99,0,0,99,""
SA024,1,2009,PA246,3,2009-06-04 09:49:00,0949,15,IEK,3,1,59,99,99,1,0,99,""
SA024,1,2009,PA246,4,2009-06-17 09:24:00,0924,,MGB,2,0,62,99,99,0,0,99,""
SA024,1,2009,PA246,5,2009-06-23 07:20:00,0720,15,RWR,0,0,62,99,99,1,0,99,""
SA024,1,2009,PA246,6,2009-07-11 07:38:00,0738,15,SJK,1,0,62,99,99,0,0,99,""
SA024,1,2009,PA247,1,2009-05-17 08:09:00,0809,15,SJK,0,0,99,99,99,99,99,99,"HUCKLEBERRY PHENOLOGY 7 (FEW 8)"
SA024,1,2009,PA247,2,2009-05-23 07:00:00,0700,15,ASH,3,1,57,99,99,0,0,99,""
SA024,1,2009,PA247,3,2009-06-04 08:53:00,0853,15,IEK,4,0,59,99,99,1,0,99,""
SA024,1,2009,PA247,4,2009-06-17 09:04:00,0904,,MGB,2,0,62,99,99,0,0,99,""
SA024,1,2009,PA247,5,2009-06-23 07:36:00,0736,15,RWR,1,0,62,99,99,1,0,99,""
SA024,1,2009,PA247,6,2009-07-11 07:19:00,0719,15,SJK,1,1,62,99,99,0,0,99,""
SA024,1,2009,PA248,1,2009-05-17 07:52:00,0752,15,SJK,0,0,99,99,99,99,99,99,"HUCKLEBERRY PHENOLOGY = 7"
SA024,1,2009,PA248,2,2009-05-23 07:16:00,0716,15,ASH,3,1,50,99,99,2,0,99,""
SA024,1,2009,PA248,3,2009-06-04 08:20:00,0820,15,IEK,4,2,59,99,99,2,0,99,"Heavy rain during period 3"
SA024,1,2009,PA248,4,2009-06-17 08:49:00,0849,,MGB,3,0,50,99,99,0,0,99,"Slight rain"
SA024,1,2009,PA248,5,2009-06-23 07:54:00,0754,18,RWR,0,0,62,99,99,2,0,99,""
SA024,1,2009,PA248,6,2009-07-11 06:56:00,0656,15,SJK,1,0,50,99,99,0,0,99,""
SA024,1,2009,PA249,1,2009-05-17 07:29:00,0729,15,SJK,0,0,57,99,99,99,99,99,""
SA024,1,2009,PA249,2,2009-05-23 07:31:00,0731,15,ASH,3,1,59,99,99,0,0,99,""
SA024,1,2009,PA249,3,2009-06-04 07:43:00,0743,15,IEK,4,2,59,99,99,2,0,99,""
SA024,1,2009,PA249,4,2009-06-17 08:27:00,0827,15,MGB,2,0,62,99,99,0,0,99,""
SA024,1,2009,PA249,5,2009-06-23 08:14:00,0814,15,RWR,0,0,62,99,99,1,0,99,""
SA024,1,2009,PA249,6,2009-07-11 06:35:00,0635,15,SJK,1,0,64,99,99,0,0,99,""
SA024,1,2009,PA250,1,2009-05-17 07:09:00,0709,15,SJK,1,0,99,99,99,99,99,99,"huckleberry phenology = 8"
SA024,1,2009,PA250,2,2009-05-23 07:45:00,0745,15,ASH,3,1,50,99,99,3,0,99,""
SA024,1,2009,PA250,3,2009-06-04 07:07:00,0707,15,IEK,3,0,59,99,99,3,0,99,""
SA024,1,2009,PA250,4,2009-06-17 08:04:00,0804,15,MGB,2,0,62,99,99,1,0,99,""
SA024,1,2009,PA250,5,2009-06-23 08:31:00,0831,15,RWR,0,0,62,99,99,3,0,99,""
SA024,1,2009,PA250,6,2009-07-11 06:17:00,0617,15,SJK,1,0,50,99,99,0,0,99,""
SA024,1,2009,PA252,1,2009-05-17 06:29:00,0629,15,SJK,2,1,55,99,99,99,99,99,""
SA024,1,2009,PA252,2,2009-05-23 08:14:00,0814,15,ASH,3,1,54,99,99,2,0,99,""
SA024,1,2009,PA252,3,2009-06-04 06:45:00,0645,15,IEK,3,1,59,99,99,3,0,99,""
SA024,1,2009,PA252,4,2009-06-17 07:14:00,0714,,MGB,2,0,62,99,99,1,0,99,""
SA024,1,2009,PA252,5,2009-06-23 09:16:00,0916,15,RWR,0,0,59,99,99,3,0,99,""
SA024,1,2009,PA252,6,2009-07-11 05:44:00,0544,15,SJK,2,0,62,99,99,0,0,99,""
SA024,1,2009,PA253,1,2009-05-17 06:10:00,0610,15,SJK,2,1,54,99,99,99,99,99,""
SA024,1,2009,PA253,2,2009-05-23 08:29:00,0829,15,ASH,3,1,54,99,99,3,1,99,""
SA024,1,2009,PA253,3,2009-06-04 06:28:00,0628,15,IEK,3,1,59,99,99,3,0,99,""
SA024,1,2009,PA253,4,2009-06-17 06:47:00,0647,15,MGB,2,0,62,99,99,1,0,99,""
SA024,1,2009,PA253,5,2009-06-23 09:33:00,0933,15,RWR,0,0,59,99,99,3,0,99,""
SA024,1,2009,PA253,6,2009-07-11 05:27:00,0527,15,SJK,2,0,62,99,99,0,0,99,""
SA024,1,2009,PA256,1,2009-05-19 07:32:00,0732,9,RWR,4,0,58,99,99,4,99,99,""
SA024,1,2009,PA256,2,2009-05-22 08:02:00,0802,9,ASH,1,1,58,99,99,3,0,99,""
SA024,1,2009,PA256,3,2009-06-05 06:23:00,0623,9,RWR,2,0,59,99,99,4,0,99,""
SA024,1,2009,PA256,4,2009-06-16 09:55:00,0955,9,IEK,2,1,62,99,99,4,0,99,""
SA024,1,2009,PA256,5,2009-06-24 06:06:00,0606,9,SJK,0,1,62,99,99,3,0,99,""
SA024,1,2009,PA256,6,2009-07-14 05:48:00,0548,9,ASH,2,1,62,99,99,2,0,99,""
SA024,1,2009,PA257,1,2009-05-17 06:06:00,0606,15,IEK,0,1,58,99,99,99,99,99,"creek noise very loud"
SA024,1,2009,PA257,2,2009-05-22 07:45:00,0745,9,ASH,1,1,58,99,99,3,0,99,""
SA024,1,2009,PA257,3,2009-06-05 06:40:00,0640,9,RWR,3,0,59,99,99,4,0,99,""
SA024,1,2009,PA257,4,2009-06-16 09:38:00,0938,9,IEK,2,0,62,99,99,4,0,99,""
SA024,1,2009,PA257,5,2009-06-24 06:23:00,0623,9,SJK,0,2,62,99,99,3,0,99,"no birds in any period"
SA024,1,2009,PA257,6,2009-07-14 05:35:00,0535,9,ASH,2,1,64,99,99,3,0,99,""
SA024,1,2009,PA258,1,2009-05-13 08:43:00,0843,1,IEK,1,0,58,99,99,99,99,99,""
SA024,1,2009,PA258,2,2009-05-22 06:14:00,0614,1,RWR,0,0,62,99,99,99,99,99,""
SA024,1,2009,PA258,3,2009-06-09 08:32:00,0832,1,SJK,1,1,62,99,99,1,0,99,""
SA024,1,2009,PA258,4,2009-06-15 09:03:00,0903,1,ASH,1,1,62,99,99,1,0,99,""
SA024,1,2009,PA258,5,2009-06-24 08:28:00,0828,1,RWR,0,0,62,99,99,1,0,99,""
SA024,1,2009,PA258,6,2009-07-11 09:20:00,0920,1,IEK,1,0,64,99,99,1,0,99,""
SA024,1,2009,PA259,1,2009-05-13 09:15:00,0915,15,IEK,1,0,58,99,99,99,99,99,""
SA024,1,2009,PA259,2,2009-05-22 06:56:00,0656,1,RWR,0,0,62,99,99,99,99,99,""
SA024,1,2009,PA259,3,2009-06-09 08:59:00,0859,1,SJK,1,1,62,99,99,1,0,99,"VIMA just leaves, no flowers"
SA024,1,2009,PA259,4,2009-06-15 09:32:00,0932,1,ASH,1,1,62,99,99,0,0,99,""
SA024,1,2009,PA259,5,2009-06-24 08:50:00,0850,1,RWR,0,0,62,99,99,1,0,99,""
SA024,1,2009,PA259,6,2009-07-11 08:56:00,0856,1,IEK,1,0,64,99,99,1,0,99,""
SA024,1,2009,PA260,1,2009-05-13 09:41:00,0941,1,IEK,2,0,58,99,99,99,99,99,""
SA024,1,2009,PA260,2,2009-05-22 05:36:00,0536,1,RWR,0,0,62,99,99,99,99,99,""
SA024,1,2009,PA260,3,2009-06-09 09:24:00,0924,1,SJK,1,0,62,99,99,0,0,99,"VIMA just leaves, no flowers"
SA024,1,2009,PA260,4,2009-06-15 09:48:00,0948,1,ASH,1,1,62,99,99,0,0,99,""
SA024,1,2009,PA260,5,2009-06-24 09:29:00,0929,1,RWR,0,0,62,99,99,0,0,99,""
SA024,1,2009,PA260,6,2009-07-11 08:34:00,0834,1,IEK,1,0,64,99,99,0,0,99,""
SA024,1,2009,PA265,1,2009-05-18 07:23:00,0723,12,ASH,1,1,54,99,99,99,99,99,""
SA024,1,2009,PA265,2,2009-05-24 07:33:00,0733,12,SJK,0,1,56,99,99,0,1,99,""
SA024,1,2009,PA265,3,2009-06-07 08:16:00,0816,12,IEK,3,0,59,99,99,0,0,99,""
SA024,1,2009,PA265,4,2009-06-18 07:08:00,0708,12,RWR,0,0,62,99,99,0,0,99,""
SA024,1,2009,PA265,5,2009-06-26 07:45:00,0745,12,IEK,1,0,62,99,99,0,0,99,""
SA024,1,2009,PA265,6,2009-07-13 08:15:00,0815,12,ASH,3,1,64,99,99,0,0,99,""
SA024,1,2009,PA266,1,2009-05-18 07:40:00,0740,12,ASH,2,1,54,99,99,99,99,99,""
SA024,1,2009,PA266,2,2009-05-24 07:16:00,0716,12,SJK,0,1,55,99,99,2,1,99,""
SA024,1,2009,PA266,3,2009-06-07 08:37:00,0837,12,IEK,3,0,58,99,99,0,0,99,""
SA024,1,2009,PA266,4,2009-06-18 06:54:00,0654,12,RWR,1,0,61,99,99,0,0,99,""
SA024,1,2009,PA266,5,2009-06-26 08:04:00,0804,12,IEK,1,1,62,99,99,0,0,99,""
SA024,1,2009,PA266,6,2009-07-13 08:28:00,0828,12,ASH,3,1,64,99,99,0,0,99,""
SA024,1,2009,PA270,2,2009-05-24 06:24:00,0624,17,ASH,1,1,63,99,99,0,4,99,""
SA024,1,2009,PA270,3,2009-06-07 09:33:00,0933,17,SJK,2,1,50,99,99,0,1,99,"some buds on huckleberry just opening up"
SA024,1,2009,PA270,4,2009-06-18 06:04:00,0604,17,IEK,1,0,50,99,99,0,0,99,""
SA024,1,2009,PA270,5,2009-06-25 08:40:00,0840,17,RWR,1,3,50,99,99,0,0,99,""
SA024,1,2009,PA270,6,2009-07-13 05:31:00,0531,17,ASH,3,1,50,99,99,0,0,99,""
SA024,1,2009,PA272,2,2009-05-24 07:16:00,0716,17,ASH,1,1,50,99,99,1,1,99,""
SA024,1,2009,PA272,3,2009-06-07 08:58:00,0858,17,SJK,3,2,50,99,99,0,0,99,""
SA024,1,2009,PA272,4,2009-06-18 06:42:00,0642,17,IEK,1,1,50,99,99,1,0,99,""
